delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,delayed_flag,expected_time_hours,actual_time_hours
250.99,fedex,fragile items,van,express,central,foggy,250.7,29.97,yes,failed,2.0,1393.41,1.217000148227628,1,8.356666666666666,9.573666814894294
250.99,blue dart,fragile items,bike,two day,north,rainy,80.7,0.67,no,delivered,4.0,404.76,0.5051212873720634,1,2.0175,2.5226212873720635
250.99,dhl,groceries,scooter,two day,east,stormy,21.3,41.19,no,delivered,3.0,230.07,0.16072275477436682,0,0.6085714285714285,0.7692941833457954
250.99,ekart,fragile items,ev bike,two day,north,clear,67.1,32.91,no,delivered,4.0,434.23,-0.25403811542052157,0,1.7657894736842104,1.5117513582636888
250.99,ekart,pharmacy,ev bike,standard,west,foggy,69.4,0.99,no,delivered,3.0,349.97,-0.23529627266891695,0,1.8263157894736843,1.5910195168047674
250.99,xpressbees,cosmetics,van,two day,south,cold,101.2,39.37,no,delivered,5.0,624.11,0.13591218104656022,0,3.3733333333333335,3.5092455143798937
250.99,shadowfax,cosmetics,ev bike,two day,north,rainy,94.2,49.37,no,delivered,4.0,619.11,0.7031301646128312,1,2.4789473684210526,3.1820775330338837
250.99,shadowfax,fragile items,ev bike,same day,north,foggy,71.0,32.56,no,delivered,3.0,552.68,0.28843864955485077,0,1.868421052631579,2.1568597021864298
250.99,dhl,automobile parts,truck,two day,east,foggy,37.4,42.36,no,delivered,4.0,314.08,-0.19420163361359633,0,1.496,1.3017983663864037
250.99,ecom express,fragile items,scooter,two day,north,cold,157.0,43.03,no,delivered,4.0,914.09,0.4108114206124984,0,4.485714285714286,4.896525706326784
250.99,delhivery,groceries,van,same day,east,cold,213.7,49.52,no,delivered,5.0,1317.81,0.6854618805853177,1,7.123333333333333,7.808795213918651
250.99,dhl,pharmacy,ev bike,express,central,cold,272.6,12.84,yes,delayed,2.0,1451.52,0.30873750598176564,0,7.173684210526316,7.482421716508082
250.99,blue dart,pharmacy,scooter,express,south,stormy,83.5,24.02,yes,delayed,2.0,539.56,0.7618318174979439,1,2.3857142857142857,3.1475461032122296
250.99,dhl,fragile items,truck,express,central,foggy,198.5,20.1,no,delivered,5.0,1102.8,0.9702626155338008,1,7.94,8.910262615533801
250.99,ecom express,groceries,ev bike,express,west,hot,158.7,35.06,yes,failed,2.0,948.68,-0.13407529987550237,0,4.1763157894736835,4.042240489598181
250.99,dhl,documents,truck,same day,north,clear,265.3,31.8,no,delivered,5.0,1521.9,0.10733620810448485,0,10.612,10.719336208104485
250.99,ecom express,cosmetics,truck,express,east,stormy,208.8,22.83,yes,delayed,2.0,1162.49,2.6738353579104714,1,8.352,11.025835357910472
250.99,fedex,automobile parts,scooter,express,east,rainy,55.7,46.5,yes,failed,1.0,468.0,0.6113725158097261,1,1.5914285714285714,2.2028010872382975
250.99,xpressbees,automobile parts,van,standard,east,foggy,80.6,45.16,no,delivered,3.0,538.48,0.6385406156104714,1,2.6866666666666665,3.325207282277138
250.99,fedex,clothing,bike,same day,east,stormy,187.7,6.69,yes,delayed,3.0,1058.57,0.9944491896128724,1,4.6925,5.686949189612872
250.99,ekart,automobile parts,bike,standard,south,foggy,225.6,22.83,no,delivered,5.0,1196.49,0.3954524880254642,0,5.64,6.035452488025464
250.99,xpressbees,fragile items,truck,express,east,rainy,24.5,0.67,yes,delayed,2.0,174.12,0.3309105801625978,0,0.98,1.3109105801625978
250.99,ecom express,clothing,scooter,standard,west,rainy,194.3,29.51,no,delivered,4.0,1060.03,1.1533929281308044,1,5.551428571428572,6.704821499559376
250.99,ekart,electronics,van,express,central,foggy,52.0,43.18,yes,delayed,3.0,439.54,0.36251430589181455,0,1.7333333333333334,2.095847639225148
250.99,amazon logistics,clothing,van,same day,north,clear,282.9,31.33,yes,delayed,2.0,1608.49,1.155819447196416,1,9.43,10.585819447196416
250.99,ekart,automobile parts,van,same day,north,cold,289.2,16.14,yes,failed,1.0,1594.42,0.94246715320795,1,9.639999999999999,10.582467153207949
250.99,xpressbees,cosmetics,ev bike,standard,east,cold,257.9,45.92,no,delivered,3.0,1427.26,0.8836170604752329,1,6.786842105263157,7.67045916573839
250.99,amazon logistics,pharmacy,van,same day,east,hot,258.3,42.79,yes,delayed,2.0,1519.87,0.7167005290479604,1,8.610000000000001,9.326700529047962
250.99,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,yes,delayed,2.0,1624.36,2.049417375391739,1,10.299999999999999,12.349417375391738
250.99,xpressbees,groceries,van,express,east,hot,86.5,37.04,no,delivered,4.0,593.62,0.0495858932745632,0,2.8833333333333333,2.9329192266078965
250.99,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,yes,delayed,2.0,900.03,1.9130479090051233,1,5.617857142857143,7.530905051862266
250.99,delhivery,clothing,ev van,standard,central,rainy,41.0,29.25,no,delivered,5.0,292.75,0.03172386421015694,0,1.4642857142857142,1.4960095784958711
250.99,delhivery,documents,van,standard,central,foggy,137.4,27.87,no,delivered,3.0,770.61,0.4785544179779979,0,4.58,5.058554417977998
250.99,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,no,delivered,4.0,301.24,-0.145609064348731,0,0.85,0.704390935651269
250.99,ecom express,fragile items,van,express,central,clear,207.8,40.12,yes,delayed,2.0,1209.36,0.024562241815896613,0,6.926666666666667,6.951228908482563
250.99,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,no,delivered,4.0,155.2,0.7955404271449097,1,0.8428571428571429,1.6383975700020526
250.99,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,no,delivered,4.0,1403.76,-0.5601795577775244,0,6.7894736842105265,6.229294126433002
250.99,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,no,delivered,5.0,1434.79,0.8874780571123555,1,8.52,9.407478057112355
250.99,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,no,delivered,5.0,1505.89,0.17835666721453514,0,8.277142857142858,8.455499524357393
250.99,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,yes,delayed,3.0,232.45,-0.08307955973683004,0,0.325,0.24192044026316997
250.99,ekart,clothing,truck,standard,west,foggy,245.8,4.19,no,delivered,5.0,1241.57,1.506525179090211,1,9.832,11.338525179090212
250.99,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,no,delivered,3.0,469.01,0.13586295309705987,0,2.331578947368421,2.467441900465481
250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,no,delivered,4.0,360.52,-0.041007643905107694,0,1.568421052631579,1.5274134087264712
250.99,fedex,fragile items,bike,express,east,hot,225.4,22.3,no,delivered,5.0,1243.9,0.06715888722201058,0,5.635,5.70215888722201
250.99,blue dart,clothing,scooter,express,south,clear,36.9,45.45,yes,delayed,3.0,370.85,0.2038793246804027,0,1.0542857142857143,1.258165038966117
250.99,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,yes,delayed,2.0,1509.69,2.597675724770573,1,9.389285714285714,11.986961439056287
250.99,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,no,delivered,5.0,1399.6,0.06493757687459212,0,7.505714285714285,7.5706518625888775
250.99,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,no,delivered,3.0,943.73,0.3122429805425728,0,5.971428571428571,6.2836715519711435
250.99,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,no,delivered,3.0,697.47,0.016853229051588592,0,4.246666666666667,4.263519895718256
250.99,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,no,delivered,3.0,1414.47,1.7874689410833131,1,9.535714285714286,11.3231832267976
250.99,xpressbees,furniture,truck,same day,south,cold,214.0,34.34,no,delivered,4.0,1273.02,0.8749757066954036,1,8.56,9.434975706695404
250.99,shadowfax,groceries,bike,same day,east,stormy,10.6,42.68,no,delivered,5.0,281.04,-0.5280427759972821,0,0.265,-0.2630427759972821
250.99,dhl,documents,scooter,same day,central,rainy,124.2,1.02,no,delivered,5.0,724.06,0.6946791515736854,1,3.5485714285714285,4.243250580145114
250.99,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,no,delivered,4.0,687.64,1.188964060569484,1,4.625,5.813964060569484
250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,yes,delayed,2.0,1367.49,1.1368728575817242,1,7.3428571428571425,8.479730000438867
250.99,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,no,delivered,5.0,1453.98,0.14067234989876098,0,7.568571428571428,7.709243778470189
250.99,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,no,delivered,5.0,876.99,1.1918290675599303,1,4.0875,5.279329067559931
250.99,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,no,delivered,4.0,415.26,0.22069618369413724,0,1.3840000000000001,1.6046961836941374
250.99,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,no,delivered,4.0,1029.95,1.1270423477247205,1,4.818421052631579,5.945463400356299
250.99,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,no,delivered,5.0,822.95,-0.3600889221167325,0,4.953571428571428,4.593482506454696
250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,no,delivered,5.0,863.26,0.4460782006762871,0,4.553571428571429,4.999649629247716
250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,no,delivered,4.0,1500.68,-0.14248359334828642,0,10.546428571428573,10.403944978080286
250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,yes,delayed,3.0,1551.92,1.0772869445136006,1,10.610714285714286,11.688001230227886
250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,yes,delayed,2.0,805.61,1.1224362720843297,1,4.94,6.06243627208433
250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,no,delivered,4.0,1413.34,2.335178723814602,1,7.378947368421052,9.714126092235654
251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,yes,failed,1.0,506.42,-0.23006518630051342,0,2.964,2.7339348136994865
252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,no,delivered,3.0,380.41,0.3931585841164329,0,1.4725,1.8656585841164328
253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,no,delivered,5.0,1129.26,0.6366468591037897,1,4.9350000000000005,5.57164685910379
254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,no,delivered,4.0,920.2,0.7615395781653449,1,3.7649999999999997,4.526539578165345
255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,no,delivered,3.0,1214.35,-0.08247765645286975,0,7.466666666666667,7.384189010213797
256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,no,delivered,5.0,259.23,0.05812977814012443,0,1.13,1.1881297781401243
257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,no,delivered,3.0,864.51,0.8447133447559869,1,5.808,6.652713344755987
258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,no,delivered,4.0,1147.95,2.2464991603143663,1,8.196,10.442499160314366
259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,no,delivered,3.0,872.92,0.7363458284438691,1,5.026666666666667,5.763012495110536
260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,no,delivered,5.0,481.51,0.23239021602880117,0,2.2789473684210524,2.5113375844498536
261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,no,delivered,4.0,806.18,1.336563715669432,1,5.382142857142857,6.718706572812289
262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,no,delivered,4.0,936.76,-0.01785760681853965,0,5.0285714285714285,5.010713821752889
263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,no,delivered,3.0,884.07,-0.12072305916357884,0,4.731428571428571,4.6107055122649925
264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,no,delivered,5.0,983.36,0.4221122790282852,0,6.078571428571428,6.5006837075997135
265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,yes,failed,2.0,789.99,-0.0757704454179482,0,4.764285714285714,4.688515268867766
266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,no,delivered,3.0,700.02,-0.37433495458945476,0,2.857142857142857,2.4828079025534024
267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,no,delivered,5.0,144.91,0.5604433911794907,1,0.884,1.4444433911794907
268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,no,delivered,3.0,222.55,-0.35752241338818974,0,0.596,0.23847758661181023
269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,no,delivered,4.0,947.24,-0.13201334600909487,0,6.4239999999999995,6.291986653990905
270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,yes,failed,1.0,1429.84,1.6965078874715402,1,9.207142857142857,10.903650744614398
271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,no,delivered,3.0,1317.65,2.2016319867198346,1,5.8975,8.099131986719835
272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,no,delivered,3.0,981.72,0.08540135464616849,0,6.452000000000001,6.537401354646169
273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,yes,delayed,2.0,1025.55,1.0079205542179173,1,5.491428571428571,6.499349125646488
274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,no,delivered,5.0,1610.5,1.3909646551479797,1,7.7105263157894735,9.101490970937453
275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,yes,delayed,3.0,1596.63,1.0985074046856145,1,11.607999999999999,12.706507404685613
276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,no,delivered,4.0,1523.17,0.5295520949105601,1,7.81842105263158,8.34797314754214
277.0,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,no,delivered,4.0,228.09,0.05971790867204099,0,0.21071428571428572,0.2704321943863267
278.0,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,yes,delayed,3.0,1071.9,1.3294086210628882,1,5.031578947368421,6.360987568431309
279.0,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,yes,delayed,2.0,1315.45,0.9800834826398637,1,7.992857142857143,8.972940625497007
280.0,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,no,delivered,5.0,298.92,-0.04864671063747539,0,0.8368421052631579,0.7881953946256826
281.0,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,no,delivered,5.0,696.68,0.560135203575375,1,4.3839999999999995,4.9441352035753745
282.0,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,no,delivered,5.0,383.1,0.7026392023563142,1,1.68,2.382639202356314
283.0,xpressbees,pharmacy,van,two day,south,hot,116.0,45.04,no,delivered,4.0,715.12,0.6691383781769393,1,3.8666666666666667,4.535805044843606
284.0,fedex,furniture,van,standard,west,hot,132.9,24.05,no,delivered,5.0,736.65,-0.14984464964805522,0,4.430000000000001,4.280155350351945
285.0,dhl,furniture,truck,same day,west,clear,54.3,47.84,no,delivered,5.0,515.02,0.63991001239688,1,2.1719999999999997,2.8119100123968797
286.0,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,no,delivered,3.0,876.11,-0.11415265564622334,0,3.9289473684210527,3.8147947127748294
287.0,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,no,delivered,5.0,324.23,-0.04553552851067488,0,1.9033333333333333,1.8577978048226584
288.0,shadowfax,documents,truck,standard,central,clear,276.8,10.69,no,delivered,4.0,1416.07,0.17649516194537362,0,11.072000000000001,11.248495161945375
289.0,fedex,furniture,van,standard,south,foggy,51.7,34.82,no,delivered,5.0,362.96,0.29109756032050993,0,1.7233333333333334,2.0144308936538433
290.0,fedex,groceries,truck,two day,west,foggy,154.3,1.91,no,delivered,5.0,777.23,0.5538301440538227,1,6.172000000000001,6.725830144053823
291.0,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,no,delivered,5.0,553.7,0.07427385120860697,0,2.7342105263157896,2.8084843775243966
292.0,ekart,automobile parts,van,express,central,hot,127.4,22.72,yes,delayed,2.0,755.16,0.06443305293568358,0,4.246666666666667,4.311099719602351
293.0,ecom express,pharmacy,van,express,east,cold,117.4,18.36,no,delivered,4.0,692.08,0.13625723958340386,0,3.9133333333333336,4.049590572916737
294.0,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,yes,failed,1.0,1569.17,1.7648234862491634,1,8.38857142857143,10.153394914820593
295.0,fedex,cosmetics,van,express,west,stormy,199.4,11.71,yes,delayed,2.0,1082.13,2.1011046457895137,1,6.6466666666666665,8.74777131245618
296.0,fedex,documents,van,two day,central,clear,15.6,2.87,no,delivered,5.0,95.6674,-0.20787287857819625,0,0.52,0.31212712142180377
297.0,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,no,delivered,4.0,1288.9,1.0219799626299757,1,6.2675,7.289479962629976
298.0,dhl,clothing,ev van,same day,north,clear,164.1,25.8,no,delivered,5.0,997.9,0.0921898562629826,0,5.860714285714286,5.952904141977268
299.0,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,no,delivered,4.0,333.63,0.3461443499374024,0,1.2785714285714285,1.6247157785088309
300.0,delhivery,groceries,scooter,same day,west,stormy,142.0,41.28,no,delivered,5.0,933.84,1.4060315097199405,1,4.057142857142857,5.4631743668627974
301.0,dhl,clothing,ev van,standard,central,clear,40.9,19.04,no,delivered,5.0,261.62,-0.24869850327662157,0,1.4607142857142856,1.212015782437664
302.0,amazon logistics,clothing,scooter,express,north,foggy,167.7,20.09,yes,delayed,3.0,948.77,0.40691711651233753,0,4.791428571428571,5.1983456879409085
303.0,delhivery,pharmacy,van,two day,north,hot,111.8,15.89,no,delivered,4.0,606.67,0.41052141487031246,0,3.7266666666666666,4.137188081536979
304.0,ecom express,cosmetics,bike,same day,east,hot,21.0,8.0,no,delivered,4.0,229.0,0.20936107963003947,0,0.525,0.7343610796300395
305.0,fedex,groceries,truck,standard,west,hot,196.4,10.26,no,delivered,3.0,1012.78,0.38652952181075584,0,7.856,8.242529521810756
306.0,blue dart,electronics,van,same day,central,stormy,70.8,46.37,yes,delayed,2.0,593.11,0.7431982149926348,1,2.36,3.1031982149926347
307.0,ekart,groceries,scooter,two day,west,cold,230.1,25.52,no,delivered,4.0,1227.06,0.9092423258793856,1,6.574285714285714,7.483528040165099
308.0,fedex,pharmacy,scooter,two day,west,cold,271.2,45.63,no,delivered,5.0,1492.89,0.44241429763496587,0,7.748571428571428,8.190985726206394
309.0,ekart,clothing,ev van,standard,south,foggy,73.6,30.03,no,delivered,3.0,458.09,0.4795577857795834,0,2.6285714285714286,3.108129214351012
310.0,delhivery,documents,ev bike,standard,east,cold,92.4,17.36,no,delivered,4.0,514.08,0.1338685200593055,0,2.431578947368421,2.5654474674277266
311.0,shadowfax,electronics,bike,standard,north,hot,14.9,49.46,no,delivered,5.0,222.88,-0.046679360968166106,0,0.3725,0.3258206390318339
312.0,xpressbees,furniture,bike,express,west,clear,145.0,3.55,yes,delayed,3.0,785.65,0.32963305559615685,0,3.625,3.954633055596157
313.0,blue dart,clothing,bike,two day,north,hot,252.2,46.23,no,delivered,4.0,1399.69,0.5628749046964092,1,6.305,6.867874904696409
